full_text,tweet_url,original_text,cleaned_text,preprocessed_text,cluster_label,sentiment,predicted_sentiment
Lho salahnya dimana? Stop him when he's telling lies. Makanan aja harus ada sertifikasi halal. Padahal negara Indonesia negara Pancasila bukan negara muslim.,https://x.com/undefined/status/1985557144285168089,Lho salahnya dimana? Stop him when he's telling lies. Makanan aja harus ada sertifikasi halal. Padahal negara Indonesia negara Pancasila bukan negara muslim.,lho salahnya dimana stop him when hes telling lies makanan aja harus ada sertifikasi halal padahal negara indonesia negara pancasila bukan negara muslim,lho salahnya stop him when hes telling lies makanan ada sertifikasi halal padahal negara indonesia negara pancasila negara muslim,0,netral,netral
@halalindonesia_ Mantap nih produk dengan sertifikasi halal memang sangat membantu saat kita mau belanja makanan,https://x.com/undefined/status/1985173382070202418,@halalindonesia_ Mantap nih produk dengan sertifikasi halal memang sangat membantu saat kita mau belanja makanan,mantap nih produk dengan sertifikasi halal memang sangat membantu saat kita mau belanja makanan,mantap produk sertifikasi halal memang membantu belanja makanan,0,netral,netral
@halalindonesia_ karena dengan sertifikasi halal membuat saya sebagai konsumen merasa lebih aman dan nyaman dalam mengkonsumsi makanan yang saya beli,https://x.com/undefined/status/1985171378631565494,@halalindonesia_ karena dengan sertifikasi halal membuat saya sebagai konsumen merasa lebih aman dan nyaman dalam mengkonsumsi makanan yang saya beli,karena dengan sertifikasi halal membuat saya sebagai konsumen merasa lebih aman dan nyaman dalam mengkonsumsi makanan yang saya beli,sertifikasi halal membuat konsumen merasa aman nyaman mengkonsumsi makanan beli,0,netral,netral
@sujokojiwo @GoodRecom Syaratnya emang jauh lebih mudah drpd urus sertifikasi halal ut makanan. https://t.co/QIswW0G4Oe,https://x.com/undefined/status/1984722013056090426,@sujokojiwo @GoodRecom Syaratnya emang jauh lebih mudah drpd urus sertifikasi halal ut makanan. https://t.co/QIswW0G4Oe,syaratnya emang jauh lebih mudah drpd urus sertifikasi halal ut makanan,syaratnya jauh mudah drpd urus sertifikasi halal ut makanan,0,netral,netral
@shehzaezen @CakKhum Hello skrg semua yg kerja di dapur MBG hrs punya sertifikasi penjamah makanan dapur hrs punya SLHS Halal next HaCCP ISO 45000 dan ISO 22000 All berhubungan dgn higienitas Untuk rasa dapur MBG sdh mulai diwajibkan pakai/didampingi Chef Bersertifikasi,https://x.com/undefined/status/1984158644355920335,@shehzaezen @CakKhum Hello skrg semua yg kerja di dapur MBG hrs punya sertifikasi penjamah makanan dapur hrs punya SLHS Halal next HaCCP ISO 45000 dan ISO 22000 All berhubungan dgn higienitas Untuk rasa dapur MBG sdh mulai diwajibkan pakai/didampingi Chef Bersertifikasi,hello skrg semua yg kerja di dapur mbg hrs punya sertifikasi penjamah makanan dapur hrs punya slhs halal next haccp iso dan iso all berhubungan dgn higienitas untuk rasa dapur mbg sdh mulai diwajibkan pakaididampingi chef bersertifikasi,hello skrg kerja dapur mbg hrs punya sertifikasi penjamah makanan dapur hrs punya slhs halal next haccp iso iso all berhubungan higienitas rasa dapur mbg mulai diwajibkan pakaididampingi chef bersertifikasi,0,netral,netral
@detikcom @detikjogja_ Makanan tdk halal skrg pake sertifikasi non halal?,https://x.com/undefined/status/1983084607596908568,@detikcom @detikjogja_ Makanan tdk halal skrg pake sertifikasi non halal?,makanan tdk halal skrg pake sertifikasi non halal,makanan tdk halal skrg pake sertifikasi non halal,0,netral,netral
Proses Sertifikasi Halal: Pahami 2 Syarat Kritis &amp; Kategori https://t.co/r6eI7nAYH3,https://x.com/undefined/status/1982987453368803630,Proses Sertifikasi Halal: Pahami 2 Syarat Kritis &amp; Kategori https://t.co/r6eI7nAYH3,proses sertifikasi halal pahami syarat kritis amp kategori,proses sertifikasi halal pahami syarat kritis amp kategori,0,netral,netral
@SUARAKRISTEN1 @Smart_O_ @mawakresna Polisi mengelola SPPG sebagai satuan khusus Polri untuk mendukung program Makanan Bergizi Gratis (MBG) pemerintah. SPPG bertanggung jawab atas produksi pengolahan dan distribusi makanan yang aman higienis serta memenuhi standar gizi tinggi termasuk sertifikasi halal dan,https://x.com/undefined/status/1982845304614670467,@SUARAKRISTEN1 @Smart_O_ @mawakresna Polisi mengelola SPPG sebagai satuan khusus Polri untuk mendukung program Makanan Bergizi Gratis (MBG) pemerintah. SPPG bertanggung jawab atas produksi pengolahan dan distribusi makanan yang aman higienis serta memenuhi standar gizi tinggi termasuk sertifikasi halal dan,polisi mengelola sppg sebagai satuan khusus polri untuk mendukung program makanan bergizi gratis mbg pemerintah sppg bertanggung jawab atas produksi pengolahan dan distribusi makanan yang aman higienis serta memenuhi standar gizi tinggi termasuk sertifikasi halal dan,polisi mengelola sppg satuan khusus polri mendukung program makanan bergizi gratis mbg pemerintah sppg bertanggung jawab atas produksi pengolahan distribusi makanan aman higienis memenuhi standar gizi tinggi termasuk sertifikasi halal,0,netral,netral
PP No. 42 Tahun 2024 mewajibkan pelaku usaha produk makanan/minuman obat hingga kosmetik untuk menuntaskan sertifikasi halal paling lambat 17 Oktober 2026 ,https://x.com/undefined/status/1982762872150393210,PP No. 42 Tahun 2024 mewajibkan pelaku usaha produk makanan/minuman obat hingga kosmetik untuk menuntaskan sertifikasi halal paling lambat 17 Oktober 2026 ,pp no tahun mewajibkan pelaku usaha produk makananminuman obat hingga kosmetik untuk menuntaskan sertifikasi halal paling lambat oktober,pp no tahun mewajibkan pelaku usaha produk makananminuman obat kosmetik menuntaskan sertifikasi halal lambat oktober,0,netral,netral
Dalam rapat evaluasi pelaksanaan program SPPG menyoroti pentingnya pengawasan terpadu dan disiplin penerapan SOP guna mencegah kembali terjadinya kontaminasi makanan. Pembentukan Satgas lintas lembaga peningkatan higienitas serta percepatan sertifikasi SLHS dan halal menjadi https://t.co/7H9w4UDpiF,https://x.com/undefined/status/1982077109037383814,Dalam rapat evaluasi pelaksanaan program SPPG menyoroti pentingnya pengawasan terpadu dan disiplin penerapan SOP guna mencegah kembali terjadinya kontaminasi makanan. Pembentukan Satgas lintas lembaga peningkatan higienitas serta percepatan sertifikasi SLHS dan halal menjadi https://t.co/7H9w4UDpiF,dalam rapat evaluasi pelaksanaan program sppg menyoroti pentingnya pengawasan terpadu dan disiplin penerapan sop guna mencegah kembali terjadinya kontaminasi makanan pembentukan satgas lintas lembaga peningkatan higienitas serta percepatan sertifikasi slhs dan halal menjadi,rapat evaluasi pelaksanaan program sppg menyoroti pentingnya pengawasan terpadu disiplin penerapan sop guna mencegah kembali terjadinya kontaminasi makanan pembentukan satgas lintas lembaga peningkatan higienitas percepatan sertifikasi slhs halal menjadi,0,netral,netral
sertifikasi halal buat ribuan warteg dan warmindo ini bukan cuma soal label tapi soal menjaga kualitas kepercayaan dan identitas bangsa 🇮🇩 makanan enak aman dan penuh keberkahan #HalalIndonesiaUntukDunia https://t.co/ECtpYMRqoA,https://x.com/undefined/status/1981924435683930594,sertifikasi halal buat ribuan warteg dan warmindo ini bukan cuma soal label tapi soal menjaga kualitas kepercayaan dan identitas bangsa 🇮🇩 makanan enak aman dan penuh keberkahan #HalalIndonesiaUntukDunia https://t.co/ECtpYMRqoA,sertifikasi halal buat ribuan warteg dan warmindo ini bukan cuma soal label tapi soal menjaga kualitas kepercayaan dan identitas bangsa makanan enak aman dan penuh keberkahan,sertifikasi halal buat ribuan warteg warmindo cuma soal label tapi soal menjaga kualitas kepercayaan identitas bangsa makanan enak aman penuh keberkahan,0,netral,netral
Yang ada di Indonesia itu sertifikasi halal bukan informasi haram. Jadi tidak ada kewajiban tempat makan memberitahu makanan tidak halal kalau enggak ditanya. Tidak memberitahu kalau makanan di tempatnya haram ≠ menipu pelanggan.,https://x.com/undefined/status/1981402475984015573,Yang ada di Indonesia itu sertifikasi halal bukan informasi haram. Jadi tidak ada kewajiban tempat makan memberitahu makanan tidak halal kalau enggak ditanya. Tidak memberitahu kalau makanan di tempatnya haram ≠ menipu pelanggan.,yang ada di indonesia itu sertifikasi halal bukan informasi haram jadi tidak ada kewajiban tempat makan memberitahu makanan tidak halal kalau enggak ditanya tidak memberitahu kalau makanan di tempatnya haram menipu pelanggan,ada indonesia sertifikasi halal informasi haram jadi ada kewajiban tempat makan memberitahu makanan halal enggak ditanya memberitahu makanan tempatnya haram menipu pelanggan,0,netral,netral
Mulai sekarang makanan gratis dari pemerintah WAJIB HALAL! Setiap dapur SPPG harus punya penyelia halal tersertifikasi. #Halal #MBG #SPPG #BPJPH #BGN #GiziAnak #Indonesia #update #news #seketika https://t.co/ooMSeDqk3V,https://x.com/undefined/status/1980105106612990236,Mulai sekarang makanan gratis dari pemerintah WAJIB HALAL! Setiap dapur SPPG harus punya penyelia halal tersertifikasi. #Halal #MBG #SPPG #BPJPH #BGN #GiziAnak #Indonesia #update #news #seketika https://t.co/ooMSeDqk3V,mulai sekarang makanan gratis dari pemerintah wajib halal setiap dapur sppg harus punya penyelia halal tersertifikasi,mulai makanan gratis pemerintah wajib halal dapur sppg punya penyelia halal tersertifikasi,0,netral,netral
Satgas MBG Kulonprogo Soroti Kualitas Makanan dan Sertifikasi Halal https://t.co/kpvjhGRcvT https://t.co/GQIMKUFLpz,https://x.com/undefined/status/1979189756006199691,Satgas MBG Kulonprogo Soroti Kualitas Makanan dan Sertifikasi Halal https://t.co/kpvjhGRcvT https://t.co/GQIMKUFLpz,satgas mbg kulonprogo soroti kualitas makanan dan sertifikasi halal,satgas mbg kulonprogo soroti kualitas makanan sertifikasi halal,0,netral,netral
@DivHumas_Polri Seharusnya memang begitu yg perlu diperhatikan adalah 1. Dapurnya sudah mempunyai ijin layak hygene 2. Petugasnya mempunyai sertifikat ijin menjamah makanan 3. Petugasnya tidak mengidap penyakit dengan bukti MCU terbaru. 4. Bahan baku termasuk air sertifikasi halal 5. Ada SOP,https://x.com/undefined/status/1979101288085492109,@DivHumas_Polri Seharusnya memang begitu yg perlu diperhatikan adalah 1. Dapurnya sudah mempunyai ijin layak hygene 2. Petugasnya mempunyai sertifikat ijin menjamah makanan 3. Petugasnya tidak mengidap penyakit dengan bukti MCU terbaru. 4. Bahan baku termasuk air sertifikasi halal 5. Ada SOP,seharusnya memang begitu yg perlu diperhatikan adalah dapurnya sudah mempunyai ijin layak hygene petugasnya mempunyai sertifikat ijin menjamah makanan petugasnya tidak mengidap penyakit dengan bukti mcu terbaru bahan baku termasuk air sertifikasi halal ada sop,seharusnya memang diperhatikan dapurnya mempunyai ijin layak hygene petugasnya mempunyai sertifikat ijin menjamah makanan petugasnya mengidap penyakit bukti mcu terbaru bahan baku termasuk air sertifikasi halal ada sop,0,netral,netral
Dua lembaga satu visi: makanan halal sehat dan bergizi untuk semua! Kolaborasi implementasikan sertifikasi halal pada SPPG #BPJPHDukungBGN https://t.co/ZKJxkuamII,https://x.com/undefined/status/1978687103211815040,Dua lembaga satu visi: makanan halal sehat dan bergizi untuk semua! Kolaborasi implementasikan sertifikasi halal pada SPPG #BPJPHDukungBGN https://t.co/ZKJxkuamII,dua lembaga satu visi makanan halal sehat dan bergizi untuk semua kolaborasi implementasikan sertifikasi halal pada sppg,lembaga visi makanan halal sehat bergizi kolaborasi implementasikan sertifikasi halal sppg,0,netral,netral
Sertifikasi halal di MBG bukan cuma formalitas tapi bukti komitmen BPJPH dan BGN untuk keamanan dan kehalalan makanan. #BPJPHDukungBGN https://t.co/Dsju9E9M8R,https://x.com/undefined/status/1978686762466578691,Sertifikasi halal di MBG bukan cuma formalitas tapi bukti komitmen BPJPH dan BGN untuk keamanan dan kehalalan makanan. #BPJPHDukungBGN https://t.co/Dsju9E9M8R,sertifikasi halal di mbg bukan cuma formalitas tapi bukti komitmen bpjph dan bgn untuk keamanan dan kehalalan makanan,sertifikasi halal mbg cuma formalitas tapi bukti komitmen bpjph bgn keamanan kehalalan makanan,0,netral,netral
Mantap nih BPJPH dan BGN kolaborasi untuk implementasikan sertifikasi halal pada sppg. Nantinya makanan yang dibagikan dijamin layak konsumsi #BPJPHDukungBGN https://t.co/mR36Irk10x,https://x.com/undefined/status/1978686087917609466,Mantap nih BPJPH dan BGN kolaborasi untuk implementasikan sertifikasi halal pada sppg. Nantinya makanan yang dibagikan dijamin layak konsumsi #BPJPHDukungBGN https://t.co/mR36Irk10x,mantap nih bpjph dan bgn kolaborasi untuk implementasikan sertifikasi halal pada sppg nantinya makanan yang dibagikan dijamin layak konsumsi,mantap bpjph bgn kolaborasi implementasikan sertifikasi halal sppg nantinya makanan dibagikan dijamin layak konsumsi,0,netral,netral
BPJPH bersama BGN akan mulai terapkan sertifikasi halal di tiap dapur MBG sehingga makanan MBG dijamin kehalalannya #BPJPHDukungBGN https://t.co/BYM7rymuzq,https://x.com/undefined/status/1978686087842406461,BPJPH bersama BGN akan mulai terapkan sertifikasi halal di tiap dapur MBG sehingga makanan MBG dijamin kehalalannya #BPJPHDukungBGN https://t.co/BYM7rymuzq,bpjph bersama bgn akan mulai terapkan sertifikasi halal di tiap dapur mbg sehingga makanan mbg dijamin kehalalannya,bpjph bersama bgn mulai terapkan sertifikasi halal dapur mbg makanan mbg dijamin kehalalannya,0,netral,netral
@halalindonesia_ Bener banget sertifikasi halal bukan untuk produk makanan saja namun produk2 lainnya juga perlu,https://x.com/undefined/status/1978068679205016039,@halalindonesia_ Bener banget sertifikasi halal bukan untuk produk makanan saja namun produk2 lainnya juga perlu,bener banget sertifikasi halal bukan untuk produk makanan saja namun produk lainnya juga perlu,sertifikasi halal produk makanan produk lainnya,0,netral,netral
Gais yg punya usaha makanan/minuman trs mau ada sertifikasi halal produknya. boleh DM aku ya. (Prioritas: Kab Semarang Kota Semarang Salatiga Kendal). nanti aku bantu pendampingannya. Nggak ada biaya free resmi &amp; legal. yang Minat atau tanya² DM/hubungi WA 085319456320,https://x.com/undefined/status/1977972198142099602,Gais yg punya usaha makanan/minuman trs mau ada sertifikasi halal produknya. boleh DM aku ya. (Prioritas: Kab Semarang Kota Semarang Salatiga Kendal). nanti aku bantu pendampingannya. Nggak ada biaya free resmi &amp; legal. yang Minat atau tanya² DM/hubungi WA 085319456320,gais yg punya usaha makananminuman trs mau ada sertifikasi halal produknya boleh dm aku ya prioritas kab semarang kota semarang salatiga kendal nanti aku bantu pendampingannya nggak ada biaya free resmi amp legal yang minat atau tanya dmhubungi wa,gais punya usaha makananminuman trs ada sertifikasi halal produknya boleh dm prioritas kab semarang kota semarang salatiga kendal bantu pendampingannya ada biaya free resmi amp legal minat tanya dmhubungi wa,0,netral,netral
IKM Jawa Barat saatnya naik kelas dengan produk halal dan berdaya saing! Disperindag Jabar membuka fasilitasi Sertifikasi Halal bagi pelaku usaha produk makanan dan minuman. Yuk pastikan produkmu tidak hanya lezat dan berkualitas tapi juga aman halal dan penuh keberkahan! https://t.co/FoLnlzV3Rg,https://x.com/undefined/status/1977933439392501811,IKM Jawa Barat saatnya naik kelas dengan produk halal dan berdaya saing! Disperindag Jabar membuka fasilitasi Sertifikasi Halal bagi pelaku usaha produk makanan dan minuman. Yuk pastikan produkmu tidak hanya lezat dan berkualitas tapi juga aman halal dan penuh keberkahan! https://t.co/FoLnlzV3Rg,ikm jawa barat saatnya naik kelas dengan produk halal dan berdaya saing disperindag jabar membuka fasilitasi sertifikasi halal bagi pelaku usaha produk makanan dan minuman yuk pastikan produkmu tidak hanya lezat dan berkualitas tapi juga aman halal dan penuh keberkahan,ikm jawa barat saatnya naik kelas produk halal berdaya saing disperindag jabar membuka fasilitasi sertifikasi halal pelaku usaha produk makanan minuman yuk pastikan produkmu lezat berkualitas tapi aman halal penuh keberkahan,0,netral,netral
